Omaha,Charlotte,US1290,1015.35
Aasiaat,Ilulissat,GL0030,798.68
Philadelphia,LasVegas,US1504,718.04
Amman,Amsterdam,RJ0005,1175.71
Singapore,Kunming,SQ0160,709.46
St-denis,Johannesburg,UU0016,277.65
MontegoBay,Houston,UA1323,1192.57
Chicago,Savannah,UA1617,360.65
ReggioCalabria,Rome,AZ0735,648.51
Copenhagen,Riga,SK0213,824.57
Mumbai,Varanasi,AI0078,696.27
Boston,Atlanta,AM0057,1121.76
StPetersburg,Alma-ata,SU0148,225.21
Kingston,Toronto,AC0136,956.39
Atlanta,GreatExuma,DL0126,868.57
Atlanta,Chicago,WN0046,470.56
Niigata,Nagoya,JH0014,708.69
Houston,OklahomaCity,UA1049,617.72
Maraba,Imperatriz,S50007,673.30
Guadalajara,Torreon,VB0030,266.44
Nampula,Johannesburg,TM0002,299.87
PortMoresby,HongKong,PX0057,633.25
Bahrain,Dammam,GF0016,215.88
StPetersburg,Kaliningrad,SU0170,626.28
Barcelona,Leon,IB0127,315.25
Tijuana,Puebla,Y40175,781.00
Colombo,Mattala,UL0031,1047.14
Dallas-FortWorth,Chicago,US0562,1163.64
Manchester,PuntaCana,TO0306,292.19
Mesa,Fargo,G40022,265.74
Zanzibar,AddisAbaba,ET0335,707.98
Sanya,Yangzhou,CZ1045,691.74
LosAngeles,Washington,DL1040,1142.65
Bari,Paris,U20148,1057.94
Beijing,Jiamusi,HU0322,740.90
Elmira,StPetersburg,G40083,942.98
Memphis,SanAntonio,DL1263,690.12
Minneapolis,NewYork,SY0019,430.03
SaoPaulo,Uberlandia,G30075,523.31
Nashville,Atlanta,AZ0198,347.26
Albuquerque,Houston,WN0004,743.32
Chicago,Atlanta,QF0306,823.12
Colombo,KualaLumpur,UL0036,597.90
RibeiraoPreto,SaoPaulo,JJ0280,1143.08
Denver,Gillette,UA0367,857.25
Chengdu,Shanghai,NH0059,874.46
Palmas,Araguaina,2Z0027,918.69
Sydney,Coolangatta,QF0400,245.91
Shiraz,KishIsland,EP0130,702.10
BandarSeriBegawan,KualaLumpur,BI0009,845.00
Chongqing,Handan,G50021,820.21
Abuja,Paris,AF0004,455.53
Zhengzhou,Dalian,HU0053,864.88
Birmingham,Copenhagen,SK0124,215.92
Kahului,Dallas-FortWorth,AA1554,1092.13
Rhodos,Berlin,DE0277,319.28
Qingdao,Seoul,MU0989,579.99
Yantai,Jinan,CA1235,241.94
Sialkot,Bahrain,GF0076,505.24
Guilin,Shijiazhuang,3U0214,433.57
Taipei,Seoul,OZ0248,1041.17
Guangzhou,Shanghai,CZ0127,1130.44
Pisa,Budapest,FR1845,793.69
Toronto,Dallas-FortWorth,WS0295,933.41
Washington,Dakar,US0788,772.26
Yerevan,Omsk,IOS0006,520.46
Alesund,Gdansk,W60001,504.50
Atlanta,Rome,KL0213,1132.20
Gothenborg,Brussels,SN0133,721.50
LasVegas,LongBeach,B60223,588.40
Seoul,Jinan,OZ0138,901.19
Jersey,Hannover,AB0351,818.69
Nice,Brussels,U20857,1157.73
Kiev,London,BA0196,756.52
AbuDhabi,Melbourne,EY0070,1012.18
Chicago,SaoPaulo,UA1550,236.42
Maraba,OurilandiadoNorte,S50008,1131.07
Miami,GuatemalaCity,AV0196,888.21
ChristmasIsland,Perth,VA0289,679.26
Louisville,Atlanta,KL0733,784.53
Esquel,BuenosAires,AR0069,793.21
Kilimanjaro,Entebbe,PW0016,542.46
Porto,Lisbon,TP0181,212.84
Alicante,Stavanger,SK0026,405.28
AbuDhabi,Minsk2,B20005,1179.36
Guiyang,Chengdu,TV0015,571.48
Atlanta,Minneapolis,AM0037,469.48
Lahore,AbuDhabi,VA0146,648.68
Cuzco,Lima,2I0002,1142.46
Paphos,Bristol,U20924,844.38
Kahului,Honolulu,HA0052,513.09
Valparaiso,Charlotte,US1914,637.12
Nassau,NewYork,DL1481,499.59
Amsterdam,Teesside,AZ0042,288.14
Indianapolis,Cancun,DL0883,694.09
Limnos,Ikaria,GQ0019,627.29
Birmingham,Paris,BE0036,589.32
Nantes,Rome,VY0288,662.97
HongKong,Fuzhou,CX0090,504.92
LosAngeles,MammothLakes,AS0201,358.99
Amsterdam,Chicago,KL0120,629.63
Lyon,Porto,TO0269,803.37
Chifeng,Hailar,GS0028,572.36
FortLauderdale,NewYork,B60118,749.49
Rome,Bucharest,W60096,1104.35
Paris,Bari,U20260,589.69
MarsaAlam,Zurich,2L0007,751.32
Rome,Moscow,UN0103,884.59
PortMoresby,Wapenamanda,PX0076,1065.14
Alicante,Santiago,FR0144,820.80
ManchesterNH,Washington,US1104,214.82
Quebec,Toronto,WS0154,933.98
Warsaw,Prague,OK0110,1064.45
Dublin,Perpignan,EI0107,341.53
Tijuana,DelBajio,Y40159,949.97
Hamburg,Kerkyra/corfu,DE0143,913.60
Pontianak,Kuching,MH0281,253.04
Kuwait,Doha,KU0048,469.33
Bangkok,Phuket,QR0020,1101.08
Zakynthos,Brussels,HQ0088,543.73
Beauvais,Zadar,FR0535,218.91
KansasCity,LasVegas,WN0608,503.13
Houston,Boston,B60139,1156.88
Milwaukee,Atlanta,FL0470,422.37
Beijing,Zhoushan,MU0595,607.15
Provo,LosAngeles,G40286,286.59
RioNegro,Lima,AV0182,745.28
Memanbetsu,Sapporo,JL0235,985.85
Dhaka,Kolkata,AI0120,883.03
Teheran,Ahwaz,B90041,723.60
Rijeka,Split,OU0057,740.15
Shenzhen,Luzhou,CZ1073,612.58
Bucaramanga,Bogota,LA0033,427.86
Cairns,Uluru,QF0102,645.80
Taipei,Osaka,NH0520,448.00
Mumbai,Delhi,AI0049,927.51
Tenerife,Bologna,FR2237,413.95
Charlotte,LosAngeles,US0242,887.72
Boston,Halifax,UA0133,1017.69
Brisbane,Auckland,TN0005,434.73
Lensk,Yakutsk,R30062,441.08
Nanchang,Haikou,HU0225,459.18
Bristol,Cork,EI0036,438.12
Rome,Brussels,FR0991,519.43
Austin,Cancun,UA0061,244.54
Vienna,Toronto,OS0232,1109.57
SaltLakeCity,Denver,F90194,671.12
Bodrum,Istanbul,TK0066,263.92
AbuDhabi,Delhi,AI0014,1096.68
Atlanta,ColumbusMississippi,DL0136,291.38
Bahrain,AbuDhabi,AF0214,340.19
Istanbul,Seoul,KE0176,380.40
Vienna,Valencia,AB0764,557.86
Warsaw,Kutaisi,W60451,844.07
London,GranCanaria,U20590,286.92
Hanoi,Singapore,SQ0056,463.57
Weeze,Fuerteventura,FR1616,1002.81
Atlanta,Baltimore,WN0027,323.80
Vancouver,Chicago,WS0194,226.52
SanDiego,Kahului,AS0376,628.28
Taif,Kuwait,XY0108,293.24
SanSalvador,PanamaCity,CM0162,1050.06
Bergamo,Santiago,FR0262,355.89
Helsinki,Jyvaskyla,BE0139,1027.89
London,Newark,BA0311,606.93
Cincinnati,Bentonville,DL0509,645.16
Ahmedabad,Mumbai,6E0002,1093.47
MontJoli,BaieComeau,AC0577,957.35
PanamaCity,Tampa,CM0154,899.61
Cherepovets,Helsinki,D20002,209.42
Tarapoto,Lima,LA0267,935.84
Siem-reap,Danang,MI0036,821.47
Balikpapan,TanjungRedep-BorneoIsland,GA0021,761.50
Miami,Barcelona,AA1351,802.37
TuxtlaGutierrez,MexicoCity,Y40155,1130.76
Stuttgart,Vienna,4U0408,1134.45
SanFrancisco,PalmSprings,DL1750,914.23
Amsterdam,Norwich,AZ0044,1063.57
Pittsburgh,WindsorLocks,US1641,969.95
Paris,BoaVista,SE0002,640.92
Billund,Duesseldorf,BA0053,916.99
London,IsleOfMan,U20579,573.74
Burlington,StLouis,3E0002,735.75
Raleigh-durham,Boston,B60320,570.87
Banjul,Dakar,SN0013,307.86
Guilin,Zhengzhou,HU0247,208.09
Novosibirsk,Urumqi,S70214,970.15
KualaLumpur,KoSamui,PG0047,583.79
NewYork,Moscow,DL0986,568.97
DelBajio,Dallas-FortWorth,US0079,304.19
Duesseldorf,Naples,LH0187,476.41
AddisAbaba,Kinshasa,ET0039,895.71
Chongqing,Tianjin,MF0031,796.49
HongKong,Lijiang,MU0283,250.83
Bodrum,Leeds,ZB0052,234.80
Chongqing,Changzhou,MU0090,283.39
Asyut,Sharjah,G90005,757.83
Hohhot,Harbin,PN0050,413.76
London,Raleigh-durham,BA0378,822.77
Bucharest,Alghero,W60296,260.67
Madinah,Riyadh,SV0269,1141.68
London,Venice,U20716,739.54
Sanaa,Taiz,FO0029,1164.32
Johannesburg,Bulawayo,UM0007,1105.19
Cebu,PortMoresby,PX0006,1149.38
Washington,Ottawa,AC0055,932.33
Legazpi,Manila,2P0010,254.43
Guilin,Kunming,8L0069,1154.60
Denver,Austin,F90039,1044.12
Lyon,Metz,A50069,272.92
NewYork,Detroit,NK0150,611.91
Manchester,Almeria,ZB0168,576.78
Atlanta,Phoenix,WN0055,535.33
Natuashish,Nain,WJ0019,1056.21
Moscow,Algier,AH0217,843.86
Munich,London,AB0447,513.43
BeloHorizonte,Campinas,G30096,343.00
Faro,Jerez,LG0025,666.14
Krasnodar,Dubai,U60103,1165.46
Heraklion,Mulhouse,AB0312,463.90
Merida,Cancun,7M0004,395.63
Kigali,Bujumbura,KL0560,589.23
Tunis,Munich,TU0131,561.76
Doha,Lahore,QR0121,235.77
Valencia,Ibiza,VY0378,1192.65
Heraklion,Berlin,A30121,1187.84
Faro,Rotterdam,HV0120,399.84
Dubai,Karachi,NL0008,717.30
SaltLakeCity,Reno,DL1842,275.17
Seattle,Albuquerque,WN1000,296.16
London,Minsk2,B20030,793.60
Schefferville,Sept-iles,3H0021,310.78
Coolangatta,Sydney,TT0030,695.36
Providenciales,Port-au-prince,JY0013,819.34
Omaha,Chicago,US1293,926.51
Copenhagen,Berlin,AY0039,931.74
Geneva,Santiago,U20456,750.82
Washington,OklahomaCity,UA0908,389.87
Paris,Miami,DL0400,637.08
Paris,StPetersburg,AF0377,521.81
Bari,Hahn,FR0411,709.66
FortLauderdale,Chicago,NK0099,510.08
Vienna,Algier,AH0233,591.16
Nassau,Houston,UA1451,1119.56
Cologne,Dresden,4U0062,627.94
Catania,London,BA0089,1105.71
Tianjin,Fuyang,GS0254,1002.13
Makung,Kaohsiung,GE0037,1117.92
Paris,Montreal,DL0410,632.72
Kuwait,SharmElSheikh,MS0166,658.27
Saltillo,Houston,UA1991,949.24
Atlanta,Washington,DL0142,649.09
Santiago,PalmadeMallorca,FR2007,531.75
Charlotte,Syracuse,US0302,354.85
Singapore,Perth,EK0268,989.85
LosAngeles,Charlotte,AA1043,398.13
Moscow,Batumi,A90005,353.85
PanamaCity,Bogota,AV0214,556.18
Chicago,Atlanta,AZ0683,509.33
Nagpur,Delhi,6E0196,392.94
Atlanta,Duesseldorf,DL0105,454.32
Detroit,Atlanta,AZ0342,247.45
Wuhan,Guiyang,SC0252,644.01
Rome,Chisinau,W60094,600.41
Fuerteventura,Salzburg,AB0257,1157.08
Zhuhai,Xiamen,CA1259,912.49
GranCanaria,Santiago,UX0059,921.39
Recife,Salvador,AD0275,351.01
Istanbul,Warsaw,LO0023,516.12
Bratsk,Moscow,S70015,582.59
Chengdu,Nyingchi,3U0086,553.33
LaRochelle,Porto,FR1404,329.17
Dubrovnik,Vienna,OU0026,1148.58
Riyadh,Cairo,AT0214,556.30
Larnaca,AbuDhabi,CY0010,329.41
Cagliari,Florence,VY0178,601.16
Warsaw,Milan,AZ0871,1053.56
Pula,Hahn,FR1893,884.88
Atlanta,FortMyers,AF0178,793.60
Frankfurt,Atlanta,UA0708,788.10
Atlanta,Indianapolis,KL0235,985.81
PointSalines,Porlamar,V00036,417.40
Sulaymaniyah,Tehran,EP0063,985.10
Rochester,Chicago,WN0942,1140.54
Tromso,Alta,DY0533,1051.73
StThomas,Charlestown,YI0018,546.59
Harbin,Beijing,KN0023,491.57
Dublin,Duesseldorf,EI0075,717.87
Bydgoszcz,Dublin,FR0539,845.68
LexingtonKY,Atlanta,AF0674,496.77
London,Plaisance,TO0221,1143.72
Ninbo,Xiamen,CZ0795,674.04
Trapani,Perugia,FR2309,1113.92
Monbetsu,Tokyo,NH0315,903.05
Tacna,Lima,LA0265,511.78
Bandung,Surabaya,JT0022,1007.50
London,Belfast,U20689,1195.62
Nice,Constantine,AH0176,642.73
Abadan,Teheran,EP0002,716.91
Cairns,Brisbane,QF0103,708.73
Stockholm,Dublin,EI0013,493.72
Plaisance,KualaLumpur,MK0025,520.43
Osaka,Jinan,CA0477,628.65
Doha,Bahrain,IB0274,468.24
Ibaraki,Nagoya,BC0022,993.55
Hangzhou,Shenyang,MF0131,297.02
Prague,Duesseldorf,4U0326,648.50
Dhaka,Rome,BG0015,1108.78
Iasi,Bologna,AZ0496,393.22
BakerLake,RankinInlet,MO0002,1138.74
Chongqing,Beijing,CA0126,933.46
Ibague,Bogota,AV0138,362.47
Dakhla,Casablanca,AT0237,833.02
Edinburgh,London,IB0285,216.38
Ketchikan,Wrangell,AS0171,889.84
Hyderabad,Rajahmundry,9W0198,986.26
Milan,Paris,AF0693,1176.67
MineralnyeVody,Yekaterinburg,SU0222,337.41
Vilnius,Beauvais,W60429,1054.22
Toronto,NewYork,AA2343,1004.46
Alicante,Newcastle,TO0030,337.80
Portland,Seattle,UA1681,418.63
Atlanta,SanJose,AF0188,557.67
Chisinau,Venice,V30004,778.34
Multan,Karachi,NL0045,700.65
Charlotte,Atlanta,KL0394,642.25
Jinghonggasa,Kunming,8L0030,1057.54
Chongqing,Shenzhen,CA0130,1154.65
Dallas-FortWorth,Fargo,AA0556,1163.95
Tianjin,HongKong,CA1032,902.94
Haikou,Xiamen,MF0105,389.89
Dubrovnik,Berlin,OU0024,211.82
Miami,Lima,US1162,800.03
Dongsheng,Chongqing,G50042,441.89
Lille,Kerkyra/corfu,HQ0062,1128.28
Jakarta,Singapore,GA0071,617.62
NewYork,Charlotte,DL0925,921.32
Gustavia,Philipsburg,PV0004,1183.29
Hamburg,Nice,4U0233,373.44
Kiev,Ivano-Frankivsk,Z60015,763.79
Alicante,EastMidlands,TO0026,1010.10
Atlanta,Newark,VS0018,328.01
Athens,Stockholm,DY0106,911.15
Dothan,Atlanta,KL0428,977.15
Esfahan,Madinah,SV0140,338.69
Houston,Merida,UA1037,890.70
Minneapolis,StLouis,DL1440,506.99
PuertoVallarta,SanFrancisco,AM0350,308.69
Seoul,Matsuyama,OZ0114,1181.12
Cagliari,Parma,FR0566,1043.67
Leeds,Amsterdam,LS0151,289.35
Ottawa,Iqaluit,MO0014,260.39
Cardiff,Tenerife,TO0094,348.52
Ranchi,Delhi,6E0167,845.21
MyrtleBeach,Charleston,NK0177,1117.90
Trapani,Maastricht,FR2308,748.07
Berlin,Zurich,HU0457,449.63
Rostov,Kiev,PS0110,235.69
RioHondo,BuenosAires,AR0136,902.40
Boston,Washington,B60035,693.51
Taiyuan,Shanghai,HO0129,439.54
AbuDhabi,Cairo,EY0025,641.12
Newark,SanJuan,B60107,456.91
Bermuda,NewYork,B60011,982.03
Charleroi,RonchiDeLegionari,FR0744,938.40
Duesseldorf,Westerland,AB0159,247.19
Kochi,Madras,6E0086,984.92
Bangkok,HongKong,EY0102,1039.20
Thessaloniki,Warsaw,FR2045,344.74
Banjul,Barcelona,IB0206,1182.60
Chicago,StLouis,AA1680,946.04
London,LasVegas,BA0343,847.24
Chicago,LasVegas,WN0688,1090.86
Athens,London,BA0028,1107.07
SharmElSheikh,London,TOM0126,1124.31
Darwin,GrooteEylandt,BF0002,640.69
Yakutsk,Moscow,SU0469,638.59
Yekaterinburg,Helsinki,AY0290,303.13
Frankfurt,Atlanta,AF0565,743.31
Budapest,Zagreb,QR0028,277.60
Providence,FortLauderdale,WN0913,479.31
SanJuan,LaRomana,BB0012,970.12
Shanghai,Cheju,LJ0025,276.18
Munich,Charlotte,LH0615,676.40
Sydney,Melbourne,UA2029,1018.51
Yangon,Kolkata,AI0344,322.10
Chicago,Bloomington,US1308,286.75
Rome,Boston,DL0732,614.16
Istanbul,Tehran,TK0576,827.36
Zurich,Delhi,LX0217,940.00
FortMyers,Wilmington,F90185,233.88
Hamburg,Athens,U20465,1198.44
Dallas-FortWorth,Santiago,LA0090,348.37
Portland,Vancouver,UA1683,299.08
LosAngeles,London,AA1062,379.33
Salekhard,Yekaterinburg,YC0038,567.60
Fukushima,Sapporo,NH0076,236.21
Lille,Split,HQ0069,228.52
Boston,LosAngeles,AA0142,964.95
Boston,SaranacLake,9K0026,1000.48
Johannesburg,George,SA0101,1107.49
Munich,Muscat,WY0089,730.04
Moline,Chicago,US1228,877.94
Montevideo,BuenosAires,AR0122,939.52
KotaKinabalu,Miri,AK0011,567.71
Mumbai,London,BA0064,989.82
Zhengzhou,Baotou,JD0009,1011.88
Lancaster,Washington,LW0009,229.99
Phoenix,London,IB0673,571.55
Curitiba,Campinas,AD0112,1099.90
Hangzhou,Dalian,3U0145,1179.19
Ambon,Manokwari,JT0004,714.53
Taipei,Babelthuap,CI0148,212.97
BuenosAires,London,BA0122,301.30
Lyon,Casablanca,U20728,847.76
Auckland,Hamilton,NZ0012,1123.70
Detroit,Knoxville,DL0692,750.98
Zaragoza,Bergamo,FR2480,428.06
Casablanca,Geneva,AT0067,952.32
Qingdao,Chongqing,SC0162,911.39
Arrecife,Stuttgart,X30003,376.27
Orlando,Latrobe,NK0161,357.04
Newark,Seattle,AA0753,297.37
Kolkata,Delhi,S20057,398.54
Trapani,Bratislava,FR2292,984.02
Austin,Denver,F90007,1097.84
Brussels,Keflavik,FI0007,331.84
Nairobi,Livingstone,KQ0118,1049.70
Madrid,London,U20747,438.30
Bratislava,Gerona,FR0471,238.41
KotaKinabalu,Seoul,KE0010,474.70
Newcastle,Fuerteventura,TCX0106,234.10
Moscow,Istanbul,UN0263,761.23
Beirut,Moscow,ME0037,575.79
Vancouver,London,AC0450,778.24
Malaga,Zurich,LX0003,640.48
Urgench,StPetersburg,HY0146,676.54
Jeddah,Dhaka,4H0023,660.69
London,Tenerife,BA0264,740.46
Khudzhand,Moscow,S70159,464.12
Kathmandu,Chengdu,CA0501,1021.14
Malaga,Treviso,FR0082,1038.79
Larnaca,Odessa,PS0088,512.19
FortLauderdale,SanJuan,FL0243,876.81
Toulouse,PalmadeMallorca,VY0364,1181.40
Cairo,Aden,IY0025,856.93
Yerevan,Chelyabinsk,S70105,391.75
Tyler,Dallas-FortWorth,US1903,690.78
Douala,Yaounde,SN0119,1118.79
PanamaCity,SanAndresIsland,CM0094,483.62
Tianjin,Xi'an,CA1041,773.30
Tokyo,Agana,UA1460,981.11
CaymanBrac,Georgetown,KX0001,1049.18
Miami,Tampa,AA1460,1091.40
Willemstad,Charlotte,7I0016,321.59
Fukuoka,Busan,KE0052,641.97
Honolulu,Atlanta,DL0823,570.80
PalmadeMallorca,Porto,FR1808,278.32
Dalian,Hangzhou,BK0023,680.27
SanJuan,Orlando,NK0232,1194.88
Lamap,Port-vila,NF0027,248.13
Doomadgee,Burketown,Q60028,1195.63
NormanWells,Tulita,HW0005,273.84
Fuzhou,Harbin,CZ0411,254.65
Milano,Minsk2,B20071,1063.23
Xiamen,Jiujiang,CA1173,237.77
PuertoMontt,PuntaArenas,H20033,1016.06
Duesseldorf,Salzburg,AY0059,1028.95
HongKong,Tokyo,JL0096,596.60
Stuttgart,Kavala,4U0390,1056.14
Milano,Larnaca,U20822,1075.66
Curitiba,Montevideo,5Q0004,265.17
BeloHorizonte,Uberaba,AD0097,312.89
Stuttgart,GranCanaria,DE0296,457.27
Tel-aviv,Barcelona,IB0780,535.41
Xi'an,Hohhot,GS0317,1121.37
Nantes,Brussels,AF0853,713.79
Brussels,Stockholm,SK0141,959.42
Changchun,Nanchang,CZ0213,735.65
Vienna,Amman,AB0728,492.96
Xi'an,Shanghai,HO0137,797.62
Mulhouse,Brindisi,U20202,370.82
Inuvik,NormanWells,7F0018,1057.08
Zurich,Nice,LX0260,816.83
DarEsSalaam,Arusha,PW0003,629.62
Muan,Beijing,OZ0184,452.40
Hefei,Guangzhou,CA0322,540.32
Rome,Prague,VY0212,1035.31
Tokyo,Moscow,SU0236,725.37
Charlotte,JacksonvilleNC,AA0321,753.80
Miami,Port-of-spain,AA1433,691.95
Wuhan,Kunming,8L0116,298.70
Barcelona,Tenerife,IB0166,1155.96
AmilcarCabral,Manchester,TO0441,653.59
Brussels,Bujumbura,LH0078,258.18
LosAngeles,Fresno,UA1212,456.59
Milano,Porto,AZ0647,216.49
Villafranca,Catania,AP0086,920.46
Singapore,Qingdao,TZ0015,239.16
Amman,Istanbul,RJ0028,1085.99
Marrakech,Lyon,AT0201,607.08
Shenyang,Luoyang,9C0109,677.71
Shenyang,Seoul,CZ0974,1183.62
Ottawa,Edmonton,WS0148,1016.56
UjungPandang,Palu,GA0244,332.15
Alicante,Stockholm,SK0022,426.13
Ibiza,Amsterdam,VY0238,341.75
Torino,Naples,AZ0821,615.25
Gerona,Trapani,FR1123,613.23
Miami,Bogota,LA0190,1058.59
Brussels,Yaounde,LH0094,546.46
Alicante,PalmadeMallorca,AB0021,528.99
Burlington,Philadelphia,AA0168,981.69
Astypalaia,Athens,OA0071,953.08
BuenosAires,Frankfurt,LH0233,401.69
Miami,GuatemalaCity,US1151,962.78
DarEsSalaam,Kilimanjaro,WB0006,886.12
Sivas,Istanbul,TK0641,786.51
KualaLumpur,Jeddah,MH0160,965.20
Santarem,Manaus,JJ0320,697.55
Duesseldorf,Amsterdam,AZ0345,1114.05
Valencia,Rome,IB0810,935.51
Jakarta,Bangkok,TG0099,1067.14
Frankfurt,Alma-ata,LH0254,246.95
Atlanta,Nashville,AF0061,1070.78
Houston,Cozumel,UA0982,976.89
StPetersburg,Thessaloniki,S70169,993.08
Aberdeen,Wick,T30009,1011.96
Lima,Huánuco,W40011,740.90
Riyadh,AbuDhabi,SV0293,1079.04
Jinan,Shenyang,SC0215,1009.19
Halifax,NewYork,DL1941,1034.60
Nassau,Baltimore,FL0516,562.27
SantaAna,Vancouver,WS0093,456.17
HoChiMinhCity,Jakarta,VN0145,698.51
Cincinnati,Baltimore,DL0474,1021.06
Krakow,Trondheim,DY0305,1027.83
Hamburg,PalmadeMallorca,4U0237,894.18
Frankfurt,Beijing,CA0283,668.95
Delhi,Rome,AZ0337,510.10
Muscat,Calicut,WY0052,595.73
RioDeJaneiro,Florianopolis,O60047,746.26
Miami,Salvador,US1208,564.66
Tunis,Malta,UG0021,1103.01
Edmonton,London,LH0884,1191.01
Dallas-FortWorth,NewOrleans,QF0124,546.33
Frankfurt,Montreal,AC0100,828.37
Munich,Toulouse,LH0702,236.53
AbuDhabi,Dubai,RG0001,411.53
Monterrey,Atlanta,KL0657,631.74
London,Frankfurt,LH0531,255.42
Beijing,NewYork,US1440,1145.42
Dubai,Cairo,EK0080,726.64
Pisa,Catania,AZ0722,424.25
Male,Madras,Q20027,1186.97
LosAngeles,Edmonton,DL1085,649.94
Qingdao,Fuzhou,CZ1102,419.83
London,Johannesburg,SA0152,384.20
Santiago,Miami,AA2193,1159.37
Bunia,Isiro,BU0008,707.99
Denver,KansasCity,UA0394,1098.08
